audio_file|text|speaker_name
wavs/lula4_00000002.wav|nosso país voltou a crescer com inclusão social, distribuindo renda e combatendo as desigualdades.|lula
wavs/lula4_00000003.wav|no passado, quando o brasil crescia, quem ganhava era apenas uma minoria já muito rica.|lula
wavs/lula4_00000005.wav|o pib, que é a soma de toda a riqueza que o país produz, está crescendo.|lula
wavs/lula4_00000006.wav|e não crescia tanto assim desde dois mil e dez.|lula
wavs/lula4_00000007.wav|a melhora do cenário econômico se traduz em mais ofertas de empregos e melhores salários para todas as profissões e classes sociais.|lula
wavs/lula4_00000008.wav|no primeiro semestre deste ano, foram criados mais de um milhão de novos postos de trabalho com carteira assinada.|lula
wavs/lula4_00000009.wav|oitenta por cento das negociações salariais das mais diversas categorias profissionais garantiram reajuste acima da inflação.|lula
wavs/lula4_00000010.wav|aprovamos no congresso a lei da igualdade salarial entre homens e mulheres.|lula
wavs/lula4_00000011.wav|trabalho igual, salário igual.|lula
wavs/lula4_00000013.wav|o salário mínimo voltou a crescer acima da inflação.|lula
wavs/lula4_00000014.wav|aumentamos o valor destinado à alimentação escolar após seis anos sem reajuste.|lula
wavs/lula4_00000015.wav|o arroz, o feijão, o óleo de cozinha, o botijão de gás, tudo ficou mais acessível.|lula
wavs/lula4_00000016.wav|milhões de famílias estão negociando suas dívidas em condições favoráveis e vão ficar novamente com o nome limpo na praça.|lula
wavs/lula4_00000018.wav|comércio e indústria vendendo mais e contratando mais e mais trabalhadores.|lula
wavs/lula4_00000019.wav|meus amigos e minhas amigas, a independência do brasil ainda não está terminada.|lula
wavs/lula4_00000020.wav|ela precisa ser construída a cada dia por todos nós, sob três grandes alicerces.|lula
wavs/lula4_00000021.wav|democracia, soberania e união.|lula
wavs/lula4_00000022.wav|democracia é a matéria-prima para a realização dos nossos sonhos.|lula
wavs/lula4_00000024.wav|é a democracia que vai dizer se teremos ou não as oportunidades para realizar nossos sonhos.|lula
wavs/lula4_00000025.wav|democracia é o direito de participar das discussões que impactam a vida das pessoas.|lula
wavs/lula4_00000027.wav|por isso, nós fizemos um plano plurianual, mais participativo da história, para traçar as principais metas do governo para os próximos quatro anos.|lula
wavs/lula4_00000028.wav|democracia não é apenas a matéria-prima dos nossos sonhos, é também a ferramenta para torná-los realidade.|lula
wavs/lula4_00000029.wav|meus amigos e minhas amigas, o segundo alicerce da independência é a soberania.|lula
wavs/lula4_00000030.wav|soberania é mais do que cumprir a importante missão de resguardar nossas fronteiras terrestres e marítimas e o nosso espaço aéreo.|lula
wavs/lula4_00000031.wav|é também defender as nossas empresas estratégicas, nossos bancos públicos, nossas riquezas minerais e fortalecer nossa agricultura e nossa indústria.|lula
wavs/lula4_00000032.wav|é preservar a amazônia e os demais biomas, nossos rios, nosso mar, nossa biodiversidade.|lula
wavs/lula4_00000033.wav|é falar de igual para igual com qualquer país e se fazer ouvir nos principais fóruns internacionais.|lula
wavs/lula4_00000034.wav|seja sobre o enfrentamento à crise climática, a busca pela paz na terra, o combate à fome e às desigualdades ao redor do mundo.|lula
wavs/lula4_00000035.wav|é a luta pelo trabalho decente para todos os seres humanos.|lula
wavs/lula4_00000036.wav|soberania é, antes de tudo, combater todas as formas de desigualdade, seja de renda, de gênero ou de raça.|lula
wavs/lula4_00000037.wav|é tornar igualitário o acesso à saúde, à educação, à segurança, aos bens culturais.|lula
wavs/lula4_00000038.wav|é criar oportunidade para todos e todas.|lula
wavs/lula4_00000039.wav|soberania é garantir a soberania do povo brasileiro.|lula
wavs/lula4_00000040.wav|um povo soberano é um povo sem fome, com emprego decente, com acesso à saúde, à educação e com esperança.|lula
wavs/lula4_00000041.wav|por isso, trouxemos de volta mais de quarenta programas que fizeram do brasil referência mundial em inclusão social.|lula
wavs/lula4_00000043.wav|por isso, aprovamos um novo marco fiscal, com a ajuda do congresso, para dar ao brasil a oportunidade de voltar a crescer com responsabilidade.|lula
wavs/lula4_00000044.wav|por isso, lançamos no mês passado o novo pac, o maior programa de investimento da nossa história.|lula
wavs/lula4_00000045.wav|com o novo pac, que vai gerar quatro milhões de novos postos de trabalho, o brasil volta a fazer as obras necessárias para a construção do seu futuro.|lula
wavs/lula4_00000046.wav|e o futuro será verde.|lula
wavs/lula4_00000047.wav|os investimentos do novo pac serão as alavancas que conciliarão o enfrentamento da crise climática à reindustrialização do país, à transição energética e à redução das desigualdades sociais e regionais.|lula
wavs/lula4_00000048.wav|vamos investir no minha casa minha vida, em mobilidade urbana, urbanização de favelas, saneamento básico, prevenção a desastres.|lula
wavs/lula4_00000049.wav|vamos investir em novas unidades básicas de saúde, maternidades, hospitais e centros de medicina especializada.|lula
wavs/lula4_00000050.wav|vamos também investir fortemente na preparação do brasil para enfrentar o risco de novas pandemias.|lula
wavs/lula4_00000051.wav|com o novo PAC, a educação voltará a ser prioridade, com o investimento da creche à pós-graduação, passando pela escola em tempo integral e a expansão da rede de institutos e universidades federais.|lula
wavs/lula4_00000052.wav|vamos alavancar a produção científica do país e dar as oportunidades de um futuro melhor para as nossas crianças.|lula
wavs/lula4_00000053.wav|o brasil será o lugar melhor para se viver.|lula
wavs/lula4_00000055.wav|e a união só se faz sem ordem.|lula
wavs/lula4_00000056.wav|o entendimento voltou a ser a palavra de ordem.|lula
wavs/lula4_00000057.wav|investimos no diálogo com o congresso nacional, os governos estaduais, as prefeituras, o poder judiciário, os partidos políticos, os sindicatos e a sociedade organizada.|lula
wavs/lula4_00000058.wav|por isso, amanhã não será um dia nem de ódio, nem de medo, e sim de união.|lula
wavs/lula4_00000059.wav|o dia de lembrarmos que o brasil é um só, que sonhamos os mesmos sonhos, que podemos ter sotaques diferentes, torcer para time diferente, seguir religiões diferentes, ter preferência por este ou por aquele candidato.|lula
wavs/lula4_00000060.wav|mas que somos uma mesma grande nação, um único extraordinário povo.|lula
wavs/lula4_00000061.wav|em apenas oito meses, recolocamos o brasil no rumo da democracia, da soberania e da união, do desenvolvimento econômico e da inclusão social.|lula
wavs/lula4_00000062.wav|vamos todos trabalhar juntos para, a cada dia, transformar em realidade nosso sonho de um brasil mais desenvolvido, mais justo, mais solidário e mais independente.|lula
wavs/lula4_00000063.wav|um feliz sete de setembro para todos.|lula
wavs/lula_00000000.wav|política internacional é sempre como se fosse uma via de duas mãos.|lula
wavs/lula_00000001.wav|o brasil tem uma belíssima relação com a china, o brasil faz parte do bric junto com a china, a china é o nosso principal parceiro comercial, a china é um parceiro hoje essencial para o brasil e para a américa latina.|lula
wavs/lula_00000002.wav|então nós queremos fortalecer essa relação e eu quero fazer uma forte política externa porque o brasil tem que voltar a ser protagonista internacional.|lula
wavs/lula_00000003.wav|eu vou convidar o Xi Jinping para vir ao brasil, para uma reunião bilateral, para conhecer o brasil, para mostrar os projetos que nós temos de interesse de investimento dos chineses.|lula
wavs/lula_00000004.wav|o que nós queremos é construir parceria com os chineses, o que nós queremos é fazer sociedade com os chineses para que ele possa fazer investimento em coisas que não existem, numa nova rodovia, numa nova ferrovia, numa nova hidrelétrica, sabe?|lula
wavs/lula_00000005.wav|numa coisa qualquer que signifique algo novo para o brasil.|lula
