audio_file|text|speaker_name
wavs/silvio-1_00000019.wav|e o senhor sabe, doutor roberto, que uma vez me contaram uma história.|silvio-santos
wavs/silvio-1_00000020.wav|o que é uma família?|silvio-santos
wavs/silvio-1_00000021.wav|é um homem, como eu, que tem mulher e seis filhas, e se eu sou o presidente da minha família, se eu bebo, se eu jogo, se eu bato na minha mulher, se eu maltrato as minhas filhas, se eu não trabalho, a minha família fica mal, às vezes até se separa, a minha família não progride.|silvio-santos
wavs/silvio-1_00000022.wav|doutor roberto, e o que é um país?|silvio-santos
wavs/silvio-1_00000023.wav|um país são milhares de famílias.|silvio-santos
wavs/silvio-1_00000024.wav|me contaram uma fábula que numa cidade haviam vinte mil pessoas, dez mil trabalhavam para o camargo correia, e dez mil trabalhavam para o aguiar do bradesco, e quando dez mil trabalhavam para cada um, e ambos eram responsáveis pelas vinte mil famílias, e quando o amador aguiar perdia cinco mil funcionários para o outro empresário, o camargo correia ficava com quinze mil, e o amador aguiar ficava com cinco mil.|silvio-santos
wavs/silvio-1_00000025.wav|o amador aguiar dizia, felizmente, menos trabalho, e o camargo correia dizia, meu deus do céu, mais responsabilidade, vieram mais cinco mil para a minha empresa, eu tenho quinze mil, mas, no fundo, é tudo igual, responsáveis pelas vinte mil pessoas.|silvio-santos
wavs/silvio-1_00000026.wav|nós somos responsáveis pelas muitas famílias que vivem no brasil.|silvio-santos
wavs/silvio-1_00000027.wav|não importa, doutor roberto, que elas estejam no sbt, que elas estejam na record, na gazeta, não importa que elas estejam na eso, que elas estejam na general motors ou na kitanda, importa que elas estejam com emprego, ganhando o suficiente para ter casa.|silvio-santos
wavs/silvio-1_00000028.wav|comida, médico, remédio, escola para os filhos.|silvio-santos
wavs/silvio-1_00000029.wav|a nossa responsabilidade aumenta quando nós temos mais funcionários.|silvio-santos
wavs/silvio-1_00000031.wav|quando o senhor tem mais funcionários do que eu, o senhor é mais responsável, o senhor trabalha mais.|silvio-santos
wavs/silvio-1_00000032.wav|quando eu tenho mais funcionários do que o senhor, eu sou mais responsável, eu trabalho mais.|silvio-santos
wavs/silvio-1_00000033.wav|o senhor não precisa mais de dinheiro, eu tenho certeza, eu também não, mas os nossos funcionários precisam do dinheiro porque eu e os seus diretores.|silvio-santos
wavs/silvio-1_00000034.wav|e também não precisa de dinheiro porque eu e os seus diretores.|silvio-santos
wavs/silvio-1_00000035.wav|eu senti na sua voz que o senhor quer liberar, eu senti, eu senti.|silvio-santos
wavs/silvio-1_00000036.wav|o senhor quer liberar, o senhor falou comigo, silvio, está quase resolvido, eu quero liberar, mas os meus diretores não querem.|silvio-santos
wavs/silvio-1_00000037.wav|será que o senhor não vai convencer os seus diretores?|silvio-santos
wavs/silvio-1_00000038.wav|será que os seus amigos, aqueles que jogam buraco com o senhor, o falcão, que é grande amigo seu, que foi ministro da justiça, será que o seu barbeiro, como o jaça, que é meu cabeleireiro, será que a sua empregada doméstica, será que a sua esposa e os seus filhos?|silvio-santos
wavs/silvio-1_00000039.wav|não vou dizer, roberto.|silvio-santos
wavs/silvio-2_00000000.wav|bem, meu nome completo é senor abravanel, e é senor porque eu sou o dom, o homem que me deu origem, consertou as finanças de portugal, depois foi chamado pelos reis católicos isabel e fernando, isabel e fernando para a espanha, era o dom isaac abravanel, consertou as finanças da espanha, depois quando chegou a inquisição, os reis católicos fernando e isabel disseram você fica e o teu povo, o povo judeu vai, ele falou não, não, o povo judeu vai e eu vou junto.|silvio-santos
wavs/silvio-2_00000002.wav|não vou falar para jornalistas qual é a cor que você gosta, o que você acha da maite proença, você tem medo da globo, você quer contratar a xuxa, não, jornalista que me entrevistar tem que ser sério, competente e tem que ter inteligência e sensibilidade para colocar no papel os meus bons e os meus maus pensamentos, ele não tem que ser como não vai ser no sbt, jornalista quiser trabalhar comigo, não vai ser investigador, detetive, quem tem que investigar é a polícia, jornalista que trabalhar comigo aprendeu na faculdade a ser idealista, aprendeu na faculdade a escrever o que deseja, vai escrever, compra uma estação de televisão, compra um jornal, na minha não, na minha vai dar notícia só e na minha estação de televisão, enquanto eu viver, vai procurar no ser humano as qualidades do ser humano, porque o homem brasileiro desde o faxineiro até o presidente da república, nenhum deles sai de casa dizendo eu hoje vou errar, hoje eu vou errar, não, não, todos saem de casa com a intenção de acertar, fazem dez coisas, erram três e os jornais e a televisão só encontram os três defeitos, não encontram as sete paridades, qual é o ser humano que vai progredir se ele não recebe estímulo, se ele só recebe cacetada da imprensa, cacetada da televisão, me faz lembrar a piada do homem que morava numa vila de casas e que era engenheiro eletrônico, falava inglês, era arquiteto, falava francês, falava alemão, era músico, tocava um instrumento, ninguém conhecia ele, conhece o músico?|silvio-santos
wavs/silvio-2_00000003.wav|não, conhece o inglês, o que fala inglês?|silvio-santos
wavs/silvio-2_00000004.wav|não, conhece o careca?|silvio-santos
wavs/silvio-2_00000005.wav|ah, o careca, ah sim, o careca é da casa vinte e três, quer dizer, o careca todo mundo conhece e as outras qualidades do careca ninguém sabe quem é?|silvio-santos
wavs/silvio-2_00000008.wav|bem, eu não sei o que é mumunhas, mas eu costumo...|silvio-santos
wavs/silvio-2_00000009.wav|de coisa junta!|silvio-santos
wavs/silvio-2_00000010.wav|realmente, eu costumo ter mais vitórias do que derrotas por uma razão.|silvio-santos
wavs/silvio-2_00000011.wav|quando o ser humano está com a razão, deus é o seu advogado.|silvio-santos
wavs/silvio-2_00000012.wav|ninguém vence o ser humano quando ele tem razão.|silvio-santos
wavs/silvio-2_00000013.wav|quando o ser humano não está com a razão, deus é o juiz e o demônio é o advogado de quem está sem razão.|silvio-santos
wavs/silvio-2_00000014.wav|quem tem razão, forte ou fraco, vence sempre.|silvio-santos
wavs/silvio-2_00000015.wav|o bem sempre vence o mal.|silvio-santos
wavs/silvio-2_00000016.wav|o mal vence por alguns minutos, por algum tempo, mas o bem sempre vence o mal.|silvio-santos
wavs/silvio-2_00000017.wav|e não teríamos razão para viver, mesmo que esta vida termine no pó.|silvio-santos
wavs/silvio-2_00000018.wav|não teríamos nenhuma razão para viver se o mal vencesse o bem.|silvio-santos
wavs/silvio-2_00000019.wav|vai, pode falar.|silvio-santos
wavs/silvio-2_00000020.wav|você sempre acreditou, silvio, eu queria uma pergunta, você sempre acreditou em deus?|silvio-santos
wavs/silvio-2_00000021.wav|o deus eu acredito, é claro.|silvio-santos
wavs/silvio-2_00000022.wav|deus me deu saúde, deus me dá raciocínio, deus me deu consciência que me rege primeiro, razão que me rege em segundo, coração que me rege em terceiro.|silvio-santos
wavs/silvio-2_00000023.wav|quando a minha emoção começa a tomar conta de mim, vem a minha razão e fala, o que que é isso?|silvio-santos
wavs/silvio-2_00000024.wav|que besteira é essa?|silvio-santos
wavs/silvio-2_00000025.wav|e ainda quando a minha emoção vem da minha razão, vem a minha consciência e fala, olha, eu vou te acompanhar até o último suspiro, hein?|silvio-santos
wavs/silvio-2_00000026.wav|então, a minha razão policia a minha emoção e a minha consciência policiam a minha razão e a minha emoção.|silvio-santos
wavs/silvio-2_00000027.wav|então, eu me preocupo com hoje, só hoje.|silvio-santos
wavs/silvio-2_00000028.wav|amanhã, se eu tiver saúde, e esse deus, que pode ser o meu deus, que pode ser o deus que está dentro de cada um de nós, que pode ser o deus, o deus natureza, o deus dos ecologistas, que pode ser o deus dos budistas, não importa.|silvio-santos
wavs/silvio-2_00000030.wav|esse é o deus que eu acredito.|silvio-santos
wavs/silvio-2_00000031.wav|mais alguma pergunta pelo telefone, pode fazer.|silvio-santos
wavs/silvio-2_00000032.wav|alô, pode falar.|silvio-santos
wavs/silvio-2_00000033.wav|nem acredito, poxa, que maravilha estar falando com você.|silvio-santos
wavs/silvio-2_00000034.wav|muito obrigado, a senhora é muito gentil.|silvio-santos
wavs/silvio-2_00000035.wav|minha mãe tem sessenta e sete anos, vai só incondicionar a sua.|silvio-santos
wavs/silvio-2_00000036.wav|como é que ela chama?|silvio-santos
wavs/silvio-2_00000039.wav|bem, bem objetivo, eu quero saber se você acredita na vida eterna.|silvio-santos
wavs/silvio-2_00000040.wav|olha, eu acho que sim.|silvio-santos
wavs/silvio-2_00000041.wav|eu sinto dentro de mim, errado ou acertadamente, que eu já tive outras vidas e que outras vidas terei.|silvio-santos
wavs/silvio-2_00000042.wav|acho que a teologia, o catolicismo, o judaísmo, o maometismo, as religiões, elas todas são convertidas para um deus.|silvio-santos
wavs/silvio-2_00000043.wav|esse deus pode ser até o que está dentro de cada um de nós.|silvio-santos
wavs/silvio-2_00000044.wav|mas eu sinto, eu sinto, não sei porque, sinto que eu já tive outras vidas e que outras vidas terei.|silvio-santos
wavs/silvio-2_00000045.wav|só isso.|silvio-santos
wavs/silvio-2_00000046.wav|muito obrigada, um forte abraço pra você, bastante saúde.|silvio-santos
wavs/silvio-2_00000047.wav|qual foi a sua maior tristeza, a sua maior alegria?|silvio-santos
wavs/silvio-2_00000048.wav|a minha maior tristeza foi a morte da minha esposa, chamada cida, aos trinta e nove anos de idade, com câncer no estômago.|silvio-santos
wavs/silvio-2_00000049.wav|a minha maior alegria foi ter conhecido a minha esposa iris, mãe das minhas quatro filhas.|silvio-santos
wavs/silvio-2_00000050.wav|obrigada.|silvio-santos
wavs/silvio-2_00000052.wav|trabalhando.|silvio-santos
wavs/silvio-2_00000053.wav|trabalhando?|silvio-santos
wavs/silvio-2_00000054.wav|trabalhando e fazendo o seguinte, acreditando naquela frase que algum filósofo disse uma vez num livro, ganha dinheiro com dez por cento de inspiração e noventa por cento de transpiração.|silvio-santos
wavs/silvio-2_00000055.wav|fofo.|silvio-santos
wavs/silvio-2_00000056.wav|e assim mesmo, descontraído, silvio santos.|silvio-santos
wavs/silvio-2_00000059.wav|a globo é um muro e ultrapassar esse muro a gente só consegue de vez em quando.|silvio-santos
wavs/silvio-2_00000060.wav|é claro que se você tem um jogo de futebol entre o corinthians e o são paulo na bandeirante, pode dar trinta, quarenta pontos, mas no dia seguinte as pessoas voltam pra globo.|silvio-santos
wavs/silvio-2_00000061.wav|enfim, a gente já sabe que lutar contra a globo, na minha opinião, é impossível.|silvio-santos
wavs/silvio-2_00000062.wav|é impossível.|silvio-santos
wavs/silvio-2_00000063.wav|alguns segredos do silvio santos empresário pra nós, pra mim, jefferson?|silvio-santos
wavs/silvio-2_00000065.wav|se você vai entrar em qualquer mercado, não importa que esse mercado tenha um líder e que você nunca possa se aproximar do líder, se você não sonhar alto, se você administrar bem a sua empresa com os pés no chão, não se preocupando nem com o primeiro colocado, nem com o segundo, nem com o último colocado, se você fizer aquilo que a sua intuição manda e usar bom senso, deixando de lado a vaidade, você tem todas as possibilidades de conseguir o seu objetivo.|silvio-santos
wavs/silvio-2_00000066.wav|não tenha dúvida.|silvio-santos
wavs/silvio-2_00000067.wav|só não consegue o objetivo quem sonha demasiado.|silvio-santos
wavs/silvio-2_00000069.wav|só não consegue o objetivo quem acredita que as coisas são fáceis.|silvio-santos
wavs/silvio-2_00000070.wav|todas as coisas são difíceis.|silvio-santos
wavs/silvio-2_00000071.wav|todas as coisas têm que ser lutadas.|silvio-santos
wavs/silvio-2_00000072.wav|enquanto você consegue uma coisa fácil, desconfie, porque ela não é tão fácil quanto parece.|silvio-santos
wavs/silvio-2_00000073.wav|continue trabalhando, continue apostando na sua intuição, continue com os pés no chão e não se importe com o que a sua esposa fala, com o que os seus filhos falam, com o que os seus amigos falam, se importe com aquilo que você vive no seu dia a dia.|silvio-santos
wavs/silvio-2_00000074.wav|pelo menos foi assim que eu consegui, de cabelô a ser panqueiro.|silvio-santos
wavs/silvio-2_00000075.wav|a maior audiência histórica do sbt, se não me engano, foi na transmissão de um jogo de futebol em mil novecentos e noventa e cinco, final da copa do brasil, corinthians e grêmio.|silvio-santos
wavs/silvio-2_00000077.wav|por quê?|silvio-santos
wavs/silvio-2_00000078.wav|eu me lembro de um ano que eu tentei competir com a globo e que a minha proposta tinha sido até um pouco melhor do que a da globo.|silvio-santos
wavs/silvio-2_00000079.wav|mas aí me responderam de que a globo tinha uma cláusula preferencial e que se ela cobrisse a minha proposta, ela ficaria com os direitos.|silvio-santos
wavs/silvio-2_00000080.wav|e depois dessa data, eu vi que qualquer tentativa de se trazer o futebol para outra emissora que não fosse da globo seria uma tentativa que não daria resultado.|silvio-santos
wavs/silvio-2_00000081.wav|eu criei as minhas filhas porque eu sempre sonhei em ter no brasil uma vida como os americanos têm nos estados unidos.|silvio-santos
wavs/silvio-2_00000083.wav|tudo aquilo que passa de alguém que possa ter o suficiente para viver como um cidadão de classe média, na minha opinião, amalucada como eu já disse a vocês, é troféu.|silvio-santos
wavs/silvio-2_00000084.wav|o dinheiro para mim representa apenas troféus de sucesso, troféus de vitória.|silvio-santos
wavs/silvio-2_00000085.wav|durante as comemorações dos trinta anos do sbt, ao vê-lo falar, eu vi não um grupo de funcionários aplaudirem um patrão, um empresário.|silvio-santos
wavs/silvio-2_00000086.wav|a sensação que eu tive foi um grupo de fãs aplaudindo e ouvindo um ídolo.|silvio-santos
wavs/silvio-2_00000087.wav|você, silvio santos, se enxerga assim?|silvio-santos
wavs/silvio-2_00000088.wav|as pessoas trabalham para você e te aguardam.|silvio-santos
wavs/silvio-2_00000089.wav|não, eu nunca me preocupei com isso e até me surpreendo com a minha popularidade.|silvio-santos
wavs/silvio-2_00000091.wav|eu não dou entrevista para os meus colegas, eu não vou a programas dos meus colegas porque eu acho que eu exerço a minha profissão.|silvio-santos
wavs/silvio-2_00000092.wav|eu faço aquilo que eu tenho que fazer como profissional.|silvio-santos
wavs/silvio-2_00000094.wav|eu nunca fui funcionário porque quando eu comecei na televisão eu já alugava os meus horários.|silvio-santos
wavs/silvio-2_00000095.wav|mas eu fui funcionário só da rádio nacional, mas eu sempre fiz aquilo que me mandaram fazer.|silvio-santos
wavs/silvio-2_00000096.wav|então hoje no sbt eu faço o meu programa e posso garantir a vocês, embora vocês vão dar risada, eu sou voluntário.|silvio-santos
wavs/silvio-2_00000097.wav|eu não ganho absoluta, nada.|silvio-santos
wavs/silvio-2_00000098.wav|os dirigentes do sbt estão aí para que não me deixem mentir.|silvio-santos
wavs/silvio-2_00000099.wav|o sbt não me paga absolutamente nada, nada.|silvio-santos
wavs/silvio-2_00000100.wav|eu ganhava trezentos mil reais do baú da felicidade para fazer o programa do baú.|silvio-santos
wavs/silvio-2_00000101.wav|o baú fechou, não me pagaram mais nada.|silvio-santos
wavs/silvio-2_00000102.wav|eu quero agradecer a vocês por terem vindo e terem escutado toda essa minha história.|silvio-santos
wavs/silvio-2_00000103.wav|porque o livro que o arnalindo fez, grande amigo meu, ele fez por conta própria e eu fiquei muito contente porque o livro que ele fez de mim fez com que ele tivesse uma felicidade um pouco mais confortável.|silvio-santos
wavs/silvio-2_00000104.wav|venderam muitos livros, mas se tivesse que contar a minha história, desde os catorze anos, quando eu comecei a minha vida de camelô, ou desde a escola pública, quando eu comecei a vender doces no recreio para ganhar doce, eu acho que dariam três ou quatro volumes.|silvio-santos
wavs/silvio-2_00000105.wav|então a vocês que vieram nesses trinta anos, eu só espero, dizendo com toda sinceridade, olhando para a minha vida, a sorte que eu tive, a saúde que eu tenho, a família que eu tenho, se vocês tiverem, e eu faço votos que tenham, vocês serão tão felizes quanto eu sou.|silvio-santos
wavs/silvio-3_00000000.wav|bom, eu sei que muita gente está esperando que eu diga alguma coisa.|silvio-santos
wavs/silvio-3_00000001.wav|o que eu vou dizer é que ontem eu me surpreendi com as palavras da minha filha patrícia.|silvio-santos
wavs/silvio-3_00000002.wav|e é claro que todos nós, em qualquer lugar do mundo, em qualquer país, temos só um deus.|silvio-santos
wavs/silvio-3_00000003.wav|e é esse deus que nos acompanha.|silvio-santos
wavs/silvio-3_00000005.wav|e a fé de minha filha patrícia fez com que nós tomássemos conhecimento de que uma coisa muito importante na nossa vida é nós termos fé.|silvio-santos
wavs/silvio-3_00000006.wav|uma fé inabalável, uma fé inquebrantável e que nós estejamos certos de que em qualquer situação deus está conosco, está dentro de cada um de nós.|silvio-santos
wavs/silvio-3_00000007.wav|deus está nos protegendo e por maior que seja o nosso problema, nós vamos ficar aflitos.|silvio-santos
wavs/silvio-3_00000008.wav|mas tanto aquelas que ficam aflitas como aquelas que ficam adormecidas por dentro devem confiar em deus porque ele é o que comanda as nossas vidas.|silvio-santos
wavs/silvio-3_00000010.wav|tenhamos fé porque a fé é o principal componente de nossas vidas.|silvio-santos
wavs/silvio-3_00000013.wav|com a graça de deus nós podemos enfrentar qualquer situação.|silvio-santos
wavs/silvio-3_00000014.wav|obrigado a todos pelas orações.|silvio-santos
