audio_file|text|speaker_name
wavs/dilma-1_00000028.wav|a partir daí, todos os consumidores terão sua tarifa de energia elétrica reduzida, ou seja, sua conta de luz vai ficar mais barata.|dilma
wavs/dilma-1_00000029.wav|os consumidores residenciais terão uma redução média de dezasseis vírgula dois por cento .|dilma
wavs/dilma-1_00000030.wav|a redução para o setor produtivo vai chegar a vinte e oito por cento , porque neste setor os custos de distribuição são menores, já que opera na alta tensão.|dilma
wavs/dilma-1_00000032.wav|os ganhos, sem dúvida, serão usados tanto para redução de preços para o consumidor brasileiro como para os produtos de exportação, o que vai abrir mais mercados dentro e fora do país.|dilma
wavs/dilma-1_00000033.wav|a redução da tarifa de energia elétrica vai ajudar também, de forma especial, as indústrias que estejam em dificuldades, evitando demissões de empregados.|dilma
wavs/dilma-1_00000034.wav|minhas amigas e meus amigos, a redução do custo da energia elétrica não é a única importante decisão que estamos tomando para baixar o custo de produção e, por consequência, aumentar o emprego e diminuir o preço dos produtos brasileiros.|dilma
wavs/dilma-1_00000036.wav|criamos a empresa de planejamento e logística, que, em parceria com a iniciativa privada, vai promover uma completa reformulação no setor de rodovias, ferrovias, portos e aeroportos.|dilma
wavs/dilma-1_00000037.wav|além de restabelecer a capacidade de planejamento do sistema de transporte, o novo modelo vai promover a integração e acelerar a construção e modernização de ferrovias, rodovias, portos e aeroportos.|dilma
wavs/dilma-1_00000038.wav|para que vocês tenham uma ideia, vamos investir r dólar cento e trinta e três bilhões em rodovias e ferrovias.|dilma
wavs/dilma-1_00000039.wav|isso significa ampliação e melhorias em dez mil quilômetros de ferrovias e quase oito mil quilômetros de rodovias.|dilma
wavs/dilma-1_00000041.wav|ao contrário do antigo e questionável modelo de privatização de ferrovias, que torrou o patrimônio público para pagar dívida e ainda terminou por gerar monopólios, privilégios, frete elevado e baixa eficiência, o nosso sistema de concessão vai reforçar o poder regulador do estado para garantir qualidade, acabar com os monopólios e assegurar o mais baixo custo de frete possível.|dilma
wavs/dilma-1_00000042.wav|queridas brasileiras e queridos brasileiros, um novo ciclo de desenvolvimento só se inicia com mudanças na economia e na forma de gestão e fazendo avançar a inclusão social.|dilma
wavs/dilma-1_00000043.wav|é isso que temos feito nos últimos tempos.|dilma
wavs/dilma-1_00000045.wav|estamos conseguindo, por exemplo, uma marcha inédita de redução constante e vigorosa nos juros, que fez a selic baixar para cerca de dois por cento ao ano em termos reais e fez a taxa de juros de longo prazo cair para menos de um por cento ao ano também em termos reais.|dilma
wavs/dilma-1_00000046.wav|isso me alegra, mas confesso que ainda não estou satisfeita, porque os bancos, as financeiras e, de forma muito especial, os cartões de crédito podem reduzir ainda mais as taxas cobradas ao consumidor final, diminuindo para níveis civilizados seus ganhos.|dilma
wavs/dilma-1_00000047.wav|sei que não é uma luta fácil, mas garanto a vocês que não descansarei enquanto não vir isso se tornar realidade, como também não descansarei na busca de novas formas para diminuir impostos e tarifas sem causar desequilíbrio às contas públicas e, notadamente, sem trazer prejuízos à nossa política social.|dilma
wavs/dilma-1_00000048.wav|e quero ressaltar que estou disposta a abrir um amplo diálogo com todas as forças políticas e produtivas para aprimorarmos o nosso sistema tributário.|dilma
wavs/dilma-1_00000049.wav|queridas brasileiras e queridos brasileiros, o brasil, mais que nunca, tem um presente próspero e excelentes perspectivas para o futuro.|dilma
wavs/dilma-1_00000051.wav|também porque o governo tem agido certo e na hora certa.|dilma
wavs/dilma-1_00000052.wav|o nosso governo está preocupado, mais que nunca, com a garantia do emprego e o ganho salarial do trabalhador.|dilma
wavs/dilma-1_00000053.wav|a prova disso é que, ao contrário da maioria dos países do mundo, aqui não houve desemprego nem perda de direitos dos trabalhadores.|dilma
wavs/dilma-1_00000054.wav|e somos um dos países, um dos poucos países do mundo, onde houve ganho real de salários.|dilma
wavs/dilma-1_00000055.wav|entre outras medidas, estamos incentivando o emprego por meio da diminuição dos impostos sobre a folha de pagamento das empresas.|dilma
wavs/dilma-1_00000056.wav|existe uma coisa mais importante que tudo.|dilma
wavs/dilma-1_00000057.wav|aumentamos a cada dia a fé e o orgulho no nosso querido brasil.|dilma
wavs/dilma-1_00000058.wav|somos, cada vez mais, um país que olha para o presente e para o futuro com o mesmo olhar de alegria, conforto e esperança.|dilma
wavs/dilma-1_00000060.wav|viva o brasil.|dilma
wavs/dilma-1_00000061.wav|viva o povo brasileiro.|dilma
wavs/dilma-2_00000000.wav|brasileiras e brasileiros, o brasil vive momentos que serão decisivos para o nosso futuro.|dilma
wavs/dilma-2_00000001.wav|no próximo domingo, teremos uma oportunidade de reafirmar mais uma vez nosso compromisso histórico com a democracia, a liberdade e o estado de direito.|dilma
wavs/dilma-2_00000002.wav|o que está em jogo na votação do impeachment não é apenas o meu mandato, que pretendo defender e honrar até o último dia, conforme estabelecido na constituição.|dilma
wavs/dilma-2_00000003.wav|o que está em jogo é o respeito à vontade soberana do povo brasileiro, o respeito às urnas.|dilma
wavs/dilma-2_00000004.wav|o que está em jogo são as conquistas sociais e os direitos dos brasileiros.|dilma
wavs/dilma-2_00000006.wav|desde que fui eleita, parte da oposição, inconformada, pediu a recontagem dos votos, tentou anular as eleições e passou a conspirar pelo impeachment.|dilma
wavs/dilma-2_00000007.wav|os derrotados mergulharam o país num estado permanente de instabilidade política, impedindo a recuperação da economia, com o único objetivo de tomar à força o que não conquistaram nas urnas.|dilma
wavs/dilma-2_00000008.wav|não há razão para o pedido de impeachment contra mim.|dilma
wavs/dilma-2_00000009.wav|acusam-me sem nenhuma base legal.|dilma
wavs/dilma-2_00000011.wav|não há contra mim qualquer denúncia de corrupção ou desvio de dinheiro público.|dilma
wavs/dilma-2_00000012.wav|jamais impedi investigação contra quem quer que fosse.|dilma
wavs/dilma-2_00000013.wav|meu nome não está em nenhuma lista de propina.|dilma
wavs/dilma-2_00000014.wav|tampouco sou suspeita de qualquer delito contra o bem comum.|dilma
wavs/dilma-2_00000015.wav|a denúncia contra mim, em análise no congresso nacional, não passa de uma fraude.|dilma
wavs/dilma-2_00000016.wav|a maior fraude jurídica e política da história de nosso país.|dilma
wavs/dilma-2_00000017.wav|sem ela, o impeachment sequer seria votado.|dilma
wavs/dilma-2_00000018.wav|o brasil e a democracia não merecem tamanha farsa.|dilma
wavs/dilma-2_00000019.wav|peço a todos os brasileiros que não se deixem enganar.|dilma
wavs/dilma-2_00000020.wav|vejam quem está liderando este processo e o que propõe para o futuro do brasil.|dilma
wavs/dilma-2_00000022.wav|com que legitimidade?|dilma
wavs/dilma-2_00000023.wav|querem revogar direitos e cortar programas sociais, como o bolsa família e o minha casa, minha vida.|dilma
wavs/dilma-2_00000024.wav|ameaçam até a educação pública.|dilma
wavs/dilma-2_00000025.wav|querem abrir mão da soberania nacional, mudar o regime de partilha e entregar os recursos do pré-sal às multinacionais estrangeiras.|dilma
wavs/dilma-2_00000026.wav|antes de tudo, o que move os golpistas são os nossos acertos.|dilma
wavs/dilma-2_00000027.wav|eles querem derrotar, a qualquer custo, o que representa.|dilma
wavs/dilma-2_00000028.wav|o projeto de desenvolvimento e inclusão social, pelo qual estamos trabalhando todos os dias, nos últimos treze anos.|dilma
wavs/dilma-2_00000029.wav|para alcançar seus objetivos, estão dispostos a violentar a democracia e a rasgar a constituição, espalhando a intolerância, o ódio e a violência entre nós.|dilma
wavs/dilma-2_00000030.wav|estão dispostos a humilhar o brasil perante a comunidade internacional, como se fôssemos uma republiqueta qualquer e não uma das maiores democracias do mundo.|dilma
wavs/dilma-2_00000032.wav|continuem se mobilizando no trabalho, nas escolas, nas ruas e nas redes sociais.|dilma
wavs/dilma-2_00000033.wav|não se trata de concordar ou não com o governo, mas de combater um golpe de estado, uma violação constitucional que poderá mergulhar o brasil em um doloroso processo de instabilidade e insegurança.|dilma
wavs/dilma-2_00000034.wav|nenhum governo será legítimo se não nascer do voto popular, livre, direto, universal e secreto.|dilma
wavs/dilma-2_00000035.wav|fora do voto popular, qualquer governo será sempre a tirania.|dilma
wavs/dilma-2_00000036.wav|a tirania dos mais fortes, dos mais espertos, dos mais ricos, dos mais corruptos.|dilma
wavs/dilma-2_00000037.wav|faço uma advertência aos que veem no processo de impeachment um atalho para o poder.|dilma
wavs/dilma-2_00000038.wav|podem justificar a si mesmos, mas nunca poderão, jamais, olhar nos olhos da nação, porque a palavra golpe estará para sempre gravada na testa dos traidores da democracia.|dilma
wavs/dilma-2_00000039.wav|quero ainda saudar e agradecer os milhões de brasileiros e brasileiras que, nas últimas semanas, vêm promovendo manifestações em defesa da democracia, do estado de direito e da liberdade.|dilma
wavs/dilma-2_00000040.wav|é uma mobilização ampla e generosa, porque vem dos mais diversos setores da sociedade.|dilma
wavs/dilma-2_00000041.wav|mesmo dos que não votaram em mim, dos que são críticos ao meu governo, mas que jamais perderam a fé no brasil.|dilma
wavs/dilma-2_00000042.wav|a história registrará a voz dos que não se omitiram nesse grave momento.|dilma
wavs/dilma-2_00000043.wav|brasileiros e brasileiras, nosso país tem todas as condições de sair da crise, de retomar o crescimento econômico, com emprego, estabilidade, distribuição de renda e oportunidades para todos.|dilma
wavs/dilma-2_00000044.wav|juntos, haveremos de reencontrar a paz necessária para retomar o rumo das mudanças.|dilma
wavs/dilma-2_00000045.wav|mas somente o respeito à ordem democrática pode assegurar a reunificação nacional.|dilma
wavs/dilma-2_00000046.wav|nós, cidadãos e cidadãs do brasil, pessoas anônimas e famosas, trabalhadores da cidade e do campo, empresários, intelectuais, parlamentares, líderes políticos e sociais, cidadãos de todas as profissões e idades, homens e mulheres de todas as raças e credos, todos nós, cidadãos e cidadãs deste país, somos os guardiões dos valores que fazem do brasil esta grande nação.|dilma
wavs/dilma-2_00000047.wav|por isso, eu tenho certeza que a democracia brasileira sairá vitoriosa.|dilma
wavs/dilma-2_00000048.wav|viva o brasil, viva a democracia!|dilma
wavs/dilma-3_00000000.wav|minhas amigas e meus amigos, graças ao esforço de todas as brasileiras e de todos os brasileiros, o brasil termina um ano melhor do que começou.|dilma
wavs/dilma-3_00000001.wav|temos motivos também para esperar um dois mil e catorze ainda melhor do que foi dois mil e treze.|dilma
wavs/dilma-3_00000002.wav|as dificuldades que enfrentamos, aqui dentro e lá fora, não foram capazes de interromper o ciclo positivo que vivemos e que tem garantido que a vida dos brasileiros melhore gradativamente a cada ano.|dilma
wavs/dilma-3_00000003.wav|nos últimos anos, somos um dos raros países do mundo em que o nível de vida da população não recuou ou se espatifou em meio a alguma grave crise.|dilma
wavs/dilma-3_00000004.wav|chegamos até aqui melhorando de vida, pouco a pouco, mas sempre de maneira firme e segura.|dilma
wavs/dilma-3_00000005.wav|construindo a base para que a expressão melhorar de vida deixe de ser em um futuro próximo, um sonho parcialmente realizado.|dilma
wavs/dilma-3_00000006.wav|torne-se a realidade plena e inegável da vida de cada brasileiro e de cada brasileira.|dilma
wavs/dilma-3_00000009.wav|não existe nada mais importante para mim do que ver as famílias brasileiras melhorando de vida, mais felizes, mais tranquilas e mais satisfeitas com o fruto do seu trabalho.|dilma
wavs/dilma-3_00000010.wav|por isso, sinto alegria de poder tranquilizar vocês, dizendo-lhes que entrem em dois mil e catorze com a certeza que o seu padrão de vida vai ser ainda melhor do que você tem hoje, sem risco de desemprego, podendo pagar suas prestações em condições de abrir sua empresa ou ampliar o seu próprio negócio.|dilma
wavs/dilma-3_00000011.wav|entrem em dois mil e catorze com toda a energia e otimismo, e com a certeza de que a vida vai continuar melhorando.|dilma
wavs/dilma-3_00000012.wav|reflitam sobre o que aconteceu de positivo nos últimos anos, na vida do brasil, na sua vida e na vida de sua família, e projetem isso de forma ampliada para os próximos anos.|dilma
wavs/dilma-3_00000013.wav|você, jovem, sabe o quanto o seu padrão de vida melhorou, comparado ao que você tinha na infância e ao que seus pais tinham na sua idade.|dilma
wavs/dilma-3_00000014.wav|usem esta fotografia do presente e do passado recente como pano de fundo para projetar o futuro.|dilma
wavs/dilma-3_00000016.wav|minhas amigas e meus amigos, neste ano de dois mil e treze, continuamos nossa luta vigorosa em defesa do emprego e da valorização do salário do trabalhador.|dilma
wavs/dilma-3_00000017.wav|uma luta plenamente vitoriosa, pois alcançamos o menor índice de desemprego da história e estamos com uma das menores taxas de desemprego do mundo.|dilma
wavs/dilma-3_00000018.wav|continuamos nossa luta constante contra a carestia.|dilma
wavs/dilma-3_00000020.wav|nisso, o governo teve uma ação firme, atuou nos gastos e garantiu o equilíbrio fiscal.|dilma
wavs/dilma-3_00000021.wav|atuou na redução de impostos e na diminuição da conta de luz.|dilma
wavs/dilma-3_00000022.wav|nesses últimos casos, enfrentando duras críticas daqueles que não se preocupam com o bolso da população brasileira.|dilma
wavs/dilma-3_00000023.wav|neste ano, o brasil apoiou, como nunca, o empreendedor individual, o pequeno e o médio empresários, diminuindo impostos, reduzindo a burocracia e facilitando o crédito.|dilma
wavs/dilma-3_00000024.wav|continuamos nossa luta incansável pela construção de um grande futuro para o brasil, viabilizando a exploração do pré-sal e garantindo a destinação de seus fabulosos recursos para a educação e a saúde.|dilma
wavs/dilma-3_00000026.wav|aumentamos o apoio à produção agropecuária em todos os seus formatos e escalas produtivas.|dilma
wavs/dilma-3_00000027.wav|continuamos a difícil luta pela melhoria da saúde e da educação, setores onde ainda temos muito a fazer, mas onde estamos conseguindo avanços.|dilma
wavs/dilma-3_00000028.wav|no caso da saúde, o mais médicos foi um dos destaques.|dilma
wavs/dilma-3_00000029.wav|hoje já temos seis mil seiscentos e cinquenta e oito novos médicos em dois mil cento e setenta e sete cidades, beneficiando cerca de vinte e três milhões de pessoas.|dilma
wavs/dilma-3_00000030.wav|em março, serão treze mil médicos e mais de quarenta e cinco milhões de brasileiros e brasileiras beneficiados.|dilma
wavs/dilma-3_00000031.wav|como toda mãe de família, sei que o patrimônio mais valioso na vida dos nossos filhos é a educação.|dilma
wavs/dilma-3_00000033.wav|além de garantirmos mais vagas e mais qualidade em todos os níveis de ensino, aumentamos o número de creches e escolas de tempo integral, de universidades e escolas técnicas, e consolidamos programas decisivos para a formação profissional e o emprego, como o pronatec e o ciências sem fronteiras.|dilma
wavs/dilma-3_00000034.wav|o pronatec já beneficiou mais de cinco milhões de jovens e adultos com cursos técnicos e de qualificação profissional, enquanto o ciências sem fronteiras ofereceu sessenta mil bolsas a estudantes brasileiros em alguma das melhores universidades do mundo.|dilma
wavs/dilma-3_00000035.wav|continuamos nosso esforço gigantesco para oferecer moradia para os pobres e para a classe média, e o minha casa minha vida transformou-se no mais exitoso programa deste gênero no mundo.|dilma
wavs/dilma-3_00000036.wav|reforçamos o programa brasil sem miséria e estamos a um passo de acabar com a pobreza absoluta em todo o território nacional.|dilma
wavs/dilma-3_00000037.wav|ampliamos nosso diálogo com todos os setores da sociedade e escutamos seus reclamos, implantando pactos para acelerar o cumprimento de nossos compromissos.|dilma
wavs/dilma-3_00000038.wav|defendemos uma reforma política que amplia os canais de participação popular e dá maior legitimidade à representação política.|dilma
wavs/dilma-3_00000039.wav|não abrimos mão em nenhum momento de apoiar o combate à corrupção, em todos os níveis.|dilma
wavs/dilma-3_00000040.wav|exatamente por isso, nunca no brasil se investigou e se puniu tanto o mal feito.|dilma
wavs/dilma-3_00000041.wav|o brasil também tem buscado apoiar fortemente suas populações tradicionais, em especial os grupos indígenas e os quilombolas.|dilma
wavs/dilma-3_00000042.wav|e eu tenho um imenso orgulho do programa viver sem limites, que leva oportunidades e cidadania para as pessoas com deficiência.|dilma
wavs/dilma-3_00000044.wav|mas sabemos que há muito, muito mesmo ainda por fazer.|dilma
wavs/dilma-3_00000045.wav|e muito, muito mesmo por melhorar.|dilma
wavs/dilma-3_00000046.wav|minhas amigas e meus amigos, o brasil melhorou, a nossa vida melhorou, mas o melhor é que temos tudo para melhorar ainda mais.|dilma
wavs/dilma-3_00000047.wav|o brasil será do tamanho que quisermos, do tamanho que o imaginemos.|dilma
wavs/dilma-3_00000049.wav|se mergulharmos em pessimismo e ficarmos presos a disputas e interesses mesquinhos, teremos um país menor.|dilma
wavs/dilma-3_00000051.wav|assim como não existe um sistema econômico perfeito, dificilmente vai existir em qualquer época um país com a economia perfeita.|dilma
wavs/dilma-3_00000052.wav|a economia é um conjunto de vasos comunicantes em busca permanente de equilíbrio.|dilma
wavs/dilma-3_00000054.wav|por isso, temos que agir sempre de forma produtiva e positiva, tentando buscar soluções e não ampliar os problemas.|dilma
wavs/dilma-3_00000056.wav|a guerra psicológica pode inibir investimentos e retardar iniciativas.|dilma
wavs/dilma-3_00000057.wav|digo aos trabalhadores e empresários que continuo disposta a ouvi-los em tudo o que for importante para o brasil.|dilma
wavs/dilma-3_00000058.wav|digo aos trabalhadores e aos empresários que apostar no brasil é o caminho mais rápido para todos saírem ganhando.|dilma
wavs/dilma-3_00000059.wav|o governo está atento e firme em seu compromisso de lutar contra a inflação e de manter o equilíbrio das contas públicas.|dilma
wavs/dilma-3_00000060.wav|sabemos o que é preciso para isso e nada nos fará sair deste rumo, como também nada fará mudar nosso rumo na luta em favor de mais distribuição de renda, diminuição da desigualdade, pelo fim da miséria e em defesa das minorias.|dilma
wavs/dilma-3_00000061.wav|não perderemos jamais nossa disposição de lutar para que o povo brasileiro tenha uma saúde e uma educação de mais qualidade hoje e no futuro.|dilma
wavs/dilma-3_00000062.wav|por isso, no orçamento do próximo ano, os setores que tiveram mais aumento foram justamente a saúde, a educação e o combate à pobreza.|dilma
wavs/dilma-3_00000063.wav|no médio e longo prazo, fizemos do pré-sal nosso passaporte para o futuro, destinando seus recursos majoritariamente para a educação.|dilma
wavs/dilma-3_00000064.wav|minhas amigas e meus amigos, o brasil tem passado, tem presente e tem muito futuro.|dilma
wavs/dilma-3_00000065.wav|existem poucos lugares no mundo onde o povo tenha melhores condições de crescer, melhorar de vida e ser mais feliz.|dilma
wavs/dilma-3_00000066.wav|é isso que sinto brasil afora.|dilma
wavs/dilma-3_00000068.wav|um ano novo, cheio de felicidade e prosperidade para vocês e de muito progresso e justiça social para o brasil.|dilma
wavs/dilma-3_00000069.wav|obrigada.|dilma
